Fund Slug,Company Slug,Round,Round Date,Lead,Source URL,Source Date,Scraping Method Used
truvalu-business-booster-fund,horamama-coffee-dry-mill-from-burundi,unknown,,unknown,https://truvalu-group.com/portfolio/,2026-04-29,fund_portfolio_scraper_Truvalu
truvalu-business-booster-fund,ecodudu-limited,unknown,,unknown,https://truvalu-group.com/portfolio/,2026-04-29,fund_portfolio_scraper_Truvalu
truvalu-business-booster-fund,rural-paz-in-colombia,unknown,,unknown,https://truvalu-group.com/portfolio/,2026-04-29,fund_portfolio_scraper_Truvalu
truvalu-business-booster-fund,enable-youth-in-uganda,unknown,,unknown,https://truvalu-group.com/portfolio/,2026-04-29,fund_portfolio_scraper_Truvalu
truvalu-business-booster-fund,adc-uganda,unknown,,unknown,https://truvalu-group.com/portfolio/,2026-04-29,fund_portfolio_scraper_Truvalu
truvalu-business-booster-fund,color-cacao-colombia,unknown,,unknown,https://truvalu-group.com/portfolio/,2026-04-29,fund_portfolio_scraper_Truvalu
truvalu-business-booster-fund,classical-handmade-products-bangladesh,unknown,,unknown,https://truvalu-group.com/portfolio/,2026-04-29,fund_portfolio_scraper_Truvalu
truvalu-business-booster-fund,symbiotics-food,unknown,,unknown,https://truvalu-group.com/portfolio/,2026-04-29,fund_portfolio_scraper_Truvalu
wwb-capital-partners-fund-ii,sitara-sgr-limited,unknown,,unknown,https://www.womensworldbanking.org/asset-management/,2026-04-29,fund_portfolio_scraper_WWBAssetManagement
wwb-capital-partners-fund-ii,pula,unknown,,unknown,https://www.womensworldbanking.org/asset-management/,2026-04-29,fund_portfolio_scraper_WWBAssetManagement
wwb-capital-partners-fund-ii,aflore,unknown,,unknown,https://www.womensworldbanking.org/asset-management/,2026-04-29,fund_portfolio_scraper_WWBAssetManagement
wwb-capital-partners-fund-ii,amartha,unknown,,unknown,https://www.womensworldbanking.org/asset-management/,2026-04-29,fund_portfolio_scraper_WWBAssetManagement
wwb-capital-partners-fund-ii,ugafode-microfinance,unknown,,unknown,https://www.womensworldbanking.org/asset-management/,2026-04-29,fund_portfolio_scraper_WWBAssetManagement
wwb-capital-partners-fund-ii,tugende,unknown,,unknown,https://www.womensworldbanking.org/asset-management/,2026-04-29,fund_portfolio_scraper_WWBAssetManagement
wwb-capital-partners-fund-ii,bikebazaar,unknown,,unknown,https://www.womensworldbanking.org/asset-management/,2026-04-29,fund_portfolio_scraper_WWBAssetManagement
wwb-capital-partners-fund-ii,pezesha,unknown,,unknown,https://www.womensworldbanking.org/asset-management/,2026-04-29,fund_portfolio_scraper_WWBAssetManagement
wwb-capital-partners-fund-ii,tienda-pago,unknown,,unknown,https://www.womensworldbanking.org/asset-management/,2026-04-29,fund_portfolio_scraper_WWBAssetManagement
wwb-capital-partners-fund-ii,igloo,unknown,,unknown,https://www.womensworldbanking.org/asset-management/,2026-04-29,fund_portfolio_scraper_WWBAssetManagement
wwb-capital-partners-fund-ii,lulalend,unknown,,unknown,https://www.womensworldbanking.org/asset-management/,2026-04-29,fund_portfolio_scraper_WWBAssetManagement
wwb-capital-partners-fund-ii,platcorp-group,unknown,,unknown,https://www.womensworldbanking.org/asset-management/,2026-04-29,fund_portfolio_scraper_WWBAssetManagement
wwb-capital-partners-fund,annapurna-finance,unknown,,unknown,https://www.womensworldbanking.org/asset-management/,2026-04-29,fund_portfolio_scraper_WWBAssetManagement
wwb-capital-partners-fund,bancosol,unknown,,unknown,https://www.womensworldbanking.org/asset-management/,2026-04-29,fund_portfolio_scraper_WWBAssetManagement
wwb-capital-partners-fund,sanad-for-microfinance,unknown,,unknown,https://www.womensworldbanking.org/asset-management/,2026-04-29,fund_portfolio_scraper_WWBAssetManagement
wwb-capital-partners-fund,banco-w,unknown,,unknown,https://www.womensworldbanking.org/asset-management/,2026-04-29,fund_portfolio_scraper_WWBAssetManagement
